2.870000000000000000e+02,3.100000000000000000e+02,2.630000000000000000e+02,2.560000000000000000e+02,2.480000000000000000e+02,2.720000000000000000e+02,2.790000000000000000e+02
2.880000000000000000e+02,3.300000000000000000e+02,2.840000000000000000e+02,2.680000000000000000e+02,2.690000000000000000e+02,3.250000000000000000e+02,3.290000000000000000e+02
3.370000000000000000e+02,3.820000000000000000e+02,3.440000000000000000e+02,3.100000000000000000e+02,3.030000000000000000e+02,3.510000000000000000e+02,3.550000000000000000e+02
3.610000000000000000e+02,4.090000000000000000e+02,3.640000000000000000e+02,3.230000000000000000e+02,3.160000000000000000e+02,3.660000000000000000e+02,3.730000000000000000e+02
3.180000000000000000e+02,3.620000000000000000e+02,3.160000000000000000e+02,2.750000000000000000e+02,2.700000000000000000e+02,3.020000000000000000e+02,3.070000000000000000e+02
3.080000000000000000e+02,3.520000000000000000e+02,3.110000000000000000e+02,2.740000000000000000e+02,2.650000000000000000e+02,2.910000000000000000e+02,2.940000000000000000e+02
2.450000000000000000e+02,2.810000000000000000e+02,2.320000000000000000e+02,2.090000000000000000e+02,2.090000000000000000e+02,2.310000000000000000e+02,2.320000000000000000e+02
3.150000000000000000e+02,3.570000000000000000e+02,2.980000000000000000e+02,2.710000000000000000e+02,2.620000000000000000e+02,2.890000000000000000e+02,2.970000000000000000e+02
3.600000000000000000e+02,3.880000000000000000e+02,3.170000000000000000e+02,2.830000000000000000e+02,2.790000000000000000e+02,2.990000000000000000e+02,3.030000000000000000e+02
3.400000000000000000e+02,3.800000000000000000e+02,3.130000000000000000e+02,2.830000000000000000e+02,2.760000000000000000e+02,2.960000000000000000e+02,2.980000000000000000e+02
3.160000000000000000e+02,3.540000000000000000e+02,3.000000000000000000e+02,2.750000000000000000e+02,2.720000000000000000e+02,2.820000000000000000e+02,2.820000000000000000e+02
