2.870000000000000000e+02,3.070000000000000000e+02,2.710000000000000000e+02,2.550000000000000000e+02,2.410000000000000000e+02,2.680000000000000000e+02,2.710000000000000000e+02
2.840000000000000000e+02,3.220000000000000000e+02,2.880000000000000000e+02,2.660000000000000000e+02,2.570000000000000000e+02,3.190000000000000000e+02,3.200000000000000000e+02
3.280000000000000000e+02,3.720000000000000000e+02,3.480000000000000000e+02,3.050000000000000000e+02,2.900000000000000000e+02,3.460000000000000000e+02,3.420000000000000000e+02
3.550000000000000000e+02,4.060000000000000000e+02,3.690000000000000000e+02,3.200000000000000000e+02,3.020000000000000000e+02,3.520000000000000000e+02,3.420000000000000000e+02
3.130000000000000000e+02,3.640000000000000000e+02,3.300000000000000000e+02,2.760000000000000000e+02,2.590000000000000000e+02,2.930000000000000000e+02,2.910000000000000000e+02
2.990000000000000000e+02,3.390000000000000000e+02,3.220000000000000000e+02,2.740000000000000000e+02,2.570000000000000000e+02,2.770000000000000000e+02,2.780000000000000000e+02
2.410000000000000000e+02,2.710000000000000000e+02,2.390000000000000000e+02,2.130000000000000000e+02,2.060000000000000000e+02,2.200000000000000000e+02,2.240000000000000000e+02
3.070000000000000000e+02,3.500000000000000000e+02,3.010000000000000000e+02,2.730000000000000000e+02,2.570000000000000000e+02,2.790000000000000000e+02,2.840000000000000000e+02
3.650000000000000000e+02,3.830000000000000000e+02,3.270000000000000000e+02,2.920000000000000000e+02,2.760000000000000000e+02,2.960000000000000000e+02,2.990000000000000000e+02
3.210000000000000000e+02,3.620000000000000000e+02,3.080000000000000000e+02,2.730000000000000000e+02,2.630000000000000000e+02,2.790000000000000000e+02,2.770000000000000000e+02
3.110000000000000000e+02,3.490000000000000000e+02,3.020000000000000000e+02,2.790000000000000000e+02,2.680000000000000000e+02,2.780000000000000000e+02,2.730000000000000000e+02
