2.290000000000000000e+02,1.920000000000000000e+02,1.960000000000000000e+02,2.230000000000000000e+02,2.140000000000000000e+02,1.930000000000000000e+02,2.130000000000000000e+02
2.300000000000000000e+02,1.990000000000000000e+02,2.100000000000000000e+02,2.280000000000000000e+02,2.210000000000000000e+02,2.030000000000000000e+02,2.210000000000000000e+02
2.990000000000000000e+02,2.430000000000000000e+02,2.550000000000000000e+02,2.690000000000000000e+02,2.700000000000000000e+02,2.460000000000000000e+02,2.540000000000000000e+02
3.230000000000000000e+02,2.700000000000000000e+02,2.850000000000000000e+02,2.940000000000000000e+02,2.880000000000000000e+02,2.740000000000000000e+02,2.780000000000000000e+02
2.850000000000000000e+02,2.310000000000000000e+02,2.410000000000000000e+02,2.510000000000000000e+02,2.550000000000000000e+02,2.340000000000000000e+02,2.400000000000000000e+02
2.920000000000000000e+02,2.350000000000000000e+02,2.640000000000000000e+02,2.650000000000000000e+02,2.630000000000000000e+02,2.400000000000000000e+02,2.470000000000000000e+02
2.030000000000000000e+02,1.690000000000000000e+02,1.860000000000000000e+02,1.930000000000000000e+02,1.950000000000000000e+02,1.840000000000000000e+02,1.850000000000000000e+02
2.830000000000000000e+02,2.350000000000000000e+02,2.580000000000000000e+02,2.620000000000000000e+02,2.540000000000000000e+02,2.410000000000000000e+02,2.520000000000000000e+02
2.930000000000000000e+02,2.440000000000000000e+02,2.720000000000000000e+02,2.700000000000000000e+02,2.580000000000000000e+02,2.460000000000000000e+02,2.500000000000000000e+02
2.700000000000000000e+02,2.160000000000000000e+02,2.440000000000000000e+02,2.470000000000000000e+02,2.440000000000000000e+02,2.310000000000000000e+02,2.330000000000000000e+02
2.480000000000000000e+02,2.030000000000000000e+02,2.330000000000000000e+02,2.350000000000000000e+02,2.310000000000000000e+02,2.170000000000000000e+02,2.160000000000000000e+02
