3.130000000000000000e+02,3.210000000000000000e+02,2.910000000000000000e+02,2.680000000000000000e+02,2.760000000000000000e+02,2.640000000000000000e+02,2.320000000000000000e+02
3.030000000000000000e+02,3.420000000000000000e+02,2.950000000000000000e+02,2.680000000000000000e+02,2.800000000000000000e+02,2.700000000000000000e+02,2.330000000000000000e+02
3.670000000000000000e+02,3.820000000000000000e+02,3.390000000000000000e+02,3.040000000000000000e+02,3.200000000000000000e+02,3.130000000000000000e+02,2.660000000000000000e+02
3.780000000000000000e+02,4.110000000000000000e+02,3.600000000000000000e+02,3.230000000000000000e+02,3.460000000000000000e+02,3.380000000000000000e+02,2.880000000000000000e+02
3.330000000000000000e+02,3.590000000000000000e+02,3.240000000000000000e+02,2.920000000000000000e+02,3.310000000000000000e+02,3.230000000000000000e+02,2.610000000000000000e+02
3.150000000000000000e+02,3.460000000000000000e+02,3.230000000000000000e+02,2.910000000000000000e+02,3.300000000000000000e+02,3.250000000000000000e+02,2.570000000000000000e+02
2.660000000000000000e+02,3.000000000000000000e+02,2.750000000000000000e+02,2.470000000000000000e+02,2.930000000000000000e+02,2.870000000000000000e+02,2.180000000000000000e+02
3.380000000000000000e+02,3.900000000000000000e+02,3.720000000000000000e+02,3.180000000000000000e+02,3.490000000000000000e+02,3.380000000000000000e+02,2.790000000000000000e+02
3.430000000000000000e+02,4.000000000000000000e+02,4.050000000000000000e+02,3.170000000000000000e+02,3.310000000000000000e+02,3.210000000000000000e+02,2.670000000000000000e+02
3.210000000000000000e+02,3.570000000000000000e+02,3.610000000000000000e+02,2.920000000000000000e+02,3.030000000000000000e+02,2.980000000000000000e+02,2.460000000000000000e+02
2.960000000000000000e+02,3.280000000000000000e+02,3.280000000000000000e+02,2.710000000000000000e+02,2.880000000000000000e+02,2.750000000000000000e+02,2.230000000000000000e+02
