1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.620000000000000000e+02,4.100000000000000000e+02,2.130000000000000000e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.620000000000000000e+02,0.000000000000000000e+00
4.410000000000000000e+02,2.430000000000000000e+02,1.520000000000000000e+02,0.000000000000000000e+00,1.430000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00
2.340000000000000000e+02,4.070000000000000000e+02,2.320000000000000000e+02,0.000000000000000000e+00,1.930000000000000000e+02,1.670000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480000000000000000e+02,1.930000000000000000e+02,1.540000000000000000e+02,0.000000000000000000e+00,4.340000000000000000e+02,4.220000000000000000e+02,0.000000000000000000e+00
1.480000000000000000e+02,1.990000000000000000e+02,1.550000000000000000e+02,0.000000000000000000e+00,4.400000000000000000e+02,4.000000000000000000e+02,0.000000000000000000e+00
2.050000000000000000e+02,3.600000000000000000e+02,2.330000000000000000e+02,0.000000000000000000e+00,3.270000000000000000e+02,2.600000000000000000e+02,0.000000000000000000e+00
1.790000000000000000e+02,3.050000000000000000e+02,3.830000000000000000e+02,0.000000000000000000e+00,1.780000000000000000e+02,1.540000000000000000e+02,0.000000000000000000e+00
1.950000000000000000e+02,3.420000000000000000e+02,3.400000000000000000e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.610000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
